                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     13,                0.66831,                0.92186,                 1.2074,                0.89955,                0.88209,                0.92552,                0.75848,                0.80842,                0.89679,                 1.4799,             0.00094555,             0.00094555,             0.00094555
                     14,                0.66319,                0.89581,                 1.2183,                0.80729,                0.77713,                0.84835,                0.69467,                0.81599,                 1.1506,                 1.4583,              0.0009406,              0.0009406,              0.0009406
                     15,                0.68912,                0.89837,                 1.2288,                 0.8765,                0.89473,                0.94448,                0.75893,                0.83479,                0.89766,                   1.48,             0.00093565,             0.00093565,             0.00093565
                     16,                0.62066,                0.84335,                 1.1925,                0.82561,                0.87829,                0.92605,                0.75556,                0.80527,                0.91855,                 1.4688,              0.0009307,              0.0009307,              0.0009307
                     17,                0.62893,                0.81751,                 1.1861,                0.86131,                0.86205,                0.93295,                 0.7757,                0.74307,                0.86471,                 1.3755,             0.00092575,             0.00092575,             0.00092575
                     18,                 0.6413,                0.80359,                 1.1882,                0.91194,                0.81943,                 0.9224,                 0.7649,                0.80317,                0.90818,                 1.4739,              0.0009208,              0.0009208,              0.0009208
                     19,                0.62229,                0.78398,                 1.1749,                0.89279,                0.86689,                0.93464,                0.75245,                0.78311,                0.88667,                 1.4085,             0.00091585,             0.00091585,             0.00091585
                     20,                0.62889,                0.79064,                 1.1925,                0.89772,                0.88786,                0.94764,                0.76945,                0.78153,                0.81753,                 1.4191,              0.0009109,              0.0009109,              0.0009109
                     21,                0.60642,                 0.7748,                 1.1801,                0.82526,                0.87309,                0.92971,                 0.7103,                0.87863,                 1.0011,                 1.5329,             0.00090595,             0.00090595,             0.00090595
                     22,                0.61745,                0.76258,                 1.1765,                0.90542,                0.90825,                0.96299,                0.76615,                0.79246,                0.78877,                 1.4497,               0.000901,               0.000901,               0.000901
                     23,                0.61665,                0.70595,                 1.1739,                0.90194,                 0.9181,                0.96345,                0.79035,                0.76906,                 0.7016,                 1.4181,             0.00089605,             0.00089605,             0.00089605
                     24,                0.60972,                0.70688,                 1.1678,                0.88012,                0.86207,                0.94641,                0.79978,                0.72158,                0.71708,                 1.3615,              0.0008911,              0.0008911,              0.0008911
                     25,                0.62081,                  0.715,                 1.1903,                0.62225,                 0.7077,                 0.7416,                0.59611,                0.83449,                 1.3904,                 1.4697,             0.00088615,             0.00088615,             0.00088615
                     26,                0.61716,                 0.7093,                 1.1816,                0.87455,                0.92537,                0.95032,                0.77611,                0.80259,                0.72267,                 1.4287,              0.0008812,              0.0008812,              0.0008812
                     27,                0.57599,                0.66468,                 1.1519,                0.74794,                 0.8466,                0.90804,                0.74986,                0.78458,                0.94195,                 1.4222,             0.00087625,             0.00087625,             0.00087625
                     28,                0.58921,                0.65677,                 1.1629,                0.91521,                0.87358,                0.92827,                0.75143,                0.83863,                0.71086,                 1.4729,              0.0008713,              0.0008713,              0.0008713
                     29,                 0.6052,                0.64769,                 1.1513,                0.85344,                0.90198,                0.93712,                0.76979,                0.78423,                  0.687,                 1.4024,             0.00086635,             0.00086635,             0.00086635
                     30,                0.59541,                0.66761,                 1.1744,                0.88892,                0.85094,                0.93833,                0.76173,                0.84935,                0.78697,                 1.4632,              0.0008614,              0.0008614,              0.0008614
                     31,                0.63039,                0.65266,                 1.1815,                0.87599,                0.93464,                0.97117,                0.80998,                0.75127,                0.59599,                 1.3839,             0.00085645,             0.00085645,             0.00085645
                     32,                0.58988,                0.64754,                 1.1685,                0.89924,                0.95459,                0.96987,                0.81767,                0.73925,                0.58451,                 1.3494,              0.0008515,              0.0008515,              0.0008515
                     33,                0.57764,                0.61599,                 1.1557,                0.85269,                0.86688,                0.94651,                0.77006,                0.81244,                0.71228,                 1.4031,             0.00084655,             0.00084655,             0.00084655
                     34,                0.60449,                0.62925,                 1.1729,                0.93019,                0.88408,                0.95618,                 0.8004,                 0.7437,                0.66326,                 1.3492,              0.0008416,              0.0008416,              0.0008416
                     35,                0.58795,                0.61748,                 1.1551,                0.92045,                0.93782,                0.97427,                0.81006,                0.74918,                0.55889,                 1.3573,             0.00083665,             0.00083665,             0.00083665
                     36,                0.57534,                 0.6353,                 1.1592,                0.90893,                0.90966,                0.95229,                0.79178,                0.74105,                0.64037,                 1.3609,              0.0008317,              0.0008317,              0.0008317
                     37,                0.57782,                0.64266,                 1.1428,                0.87419,                 0.8056,                0.92243,                0.74157,                0.79985,                0.81342,                 1.4152,             0.00082675,             0.00082675,             0.00082675
                     38,                0.56977,                0.60513,                 1.1537,                 0.9356,                0.93881,                0.97506,                0.82602,                0.69293,                0.49813,                 1.3079,              0.0008218,              0.0008218,              0.0008218
                     39,                0.58118,                0.60368,                 1.1576,                0.89228,                0.88144,                 0.9397,                0.77259,                0.74103,                0.67415,                 1.3419,             0.00081685,             0.00081685,             0.00081685
                     40,                0.56845,                0.59868,                 1.1526,                0.87822,                0.94891,                0.95387,                0.78316,                0.77176,                0.54579,                 1.3932,              0.0008119,              0.0008119,              0.0008119
                     41,                0.57038,                 0.5951,                 1.1613,                0.88524,                0.93649,                0.94685,                0.80129,                0.73014,                0.59143,                 1.3593,             0.00080695,             0.00080695,             0.00080695
                     42,                0.57911,                0.58489,                 1.1523,                0.94548,                0.94808,                 0.9757,                0.82823,                0.71958,                0.52521,                  1.337,               0.000802,               0.000802,               0.000802
                     43,                0.57002,                0.60386,                 1.1492,                0.91297,                 0.9377,                0.97265,                0.82823,                  0.722,                0.57195,                 1.3323,             0.00079705,             0.00079705,             0.00079705
                     44,                0.56982,                0.57762,                 1.1426,                0.94477,                0.96327,                0.97706,                0.81569,                0.73362,                0.48805,                 1.3796,              0.0007921,              0.0007921,              0.0007921
                     45,                0.56453,                0.57469,                  1.143,                0.95209,                 0.9321,                0.97155,                0.81823,                0.73474,                0.54486,                 1.3491,             0.00078715,             0.00078715,             0.00078715
                     46,                 0.5504,                0.56334,                 1.1236,                0.93687,                0.96555,                0.97907,                0.81161,                0.74419,                0.50211,                 1.3731,              0.0007822,              0.0007822,              0.0007822
                     47,                0.55689,                0.55401,                  1.143,                0.90909,                0.91954,                0.96278,                0.79652,                0.76479,                0.57125,                 1.3933,             0.00077725,             0.00077725,             0.00077725
                     48,                0.55003,                0.54994,                 1.1279,                0.93572,                0.95008,                0.97385,                0.81032,                0.78816,                0.53268,                 1.3881,              0.0007723,              0.0007723,              0.0007723
                     49,                0.54604,                 0.5755,                 1.1266,                0.92155,                 0.9096,                0.95667,                0.81605,                0.71744,                0.52338,                 1.3333,             0.00076735,             0.00076735,             0.00076735
                     50,                0.52761,                0.50954,                 1.1188,                0.87891,                0.94302,                0.95886,                0.79706,                0.74946,                0.54038,                 1.3819,              0.0007624,              0.0007624,              0.0007624
                     51,                0.55204,                0.52016,                 1.1298,                0.93447,                0.93881,                0.97097,                0.81699,                0.72432,                0.51594,                 1.3316,             0.00075745,             0.00075745,             0.00075745
                     52,                0.54113,                0.52185,                  1.123,                 0.9476,                0.95567,                 0.9764,                0.83016,                0.69632,                0.46193,                 1.3128,              0.0007525,              0.0007525,              0.0007525
                     53,                0.50387,                0.48585,                 1.1036,                0.91376,                0.93709,                0.96554,                0.81848,                0.69781,                0.49463,                 1.3246,             0.00074755,             0.00074755,             0.00074755
                     54,                 0.5417,                 0.5066,                 1.1208,                 0.9027,                0.94599,                0.96785,                0.83432,                0.68945,                0.48598,                 1.3194,              0.0007426,              0.0007426,              0.0007426
                     55,                0.57425,                0.52588,                  1.145,                0.94918,                0.92422,                0.96628,                0.82435,                0.70356,                  0.499,                 1.3137,             0.00073765,             0.00073765,             0.00073765
                     56,                 0.5572,                0.52011,                   1.13,                0.93504,                0.91769,                0.96254,                0.82463,                0.71364,                0.51677,                 1.3348,              0.0007327,              0.0007327,              0.0007327
                     57,                0.52822,                0.51075,                  1.121,                0.87378,                0.92274,                0.93008,                0.78722,                0.71645,                 0.5444,                 1.3212,             0.00072775,             0.00072775,             0.00072775
                     58,                0.51159,                0.47975,                 1.1082,                0.93384,                  0.948,                0.98074,                0.83795,                0.73057,                0.44926,                 1.3516,              0.0007228,              0.0007228,              0.0007228
                     59,                0.53754,                0.49455,                 1.1187,                0.90747,                0.93648,                 0.9698,                0.81334,                0.74518,                0.52985,                 1.3461,             0.00071785,             0.00071785,             0.00071785
                     60,                0.52081,                 0.4881,                 1.1062,                0.96468,                  0.912,                0.97702,                0.84783,                0.68094,                0.47017,                 1.3068,              0.0007129,              0.0007129,              0.0007129
                     61,                 0.5386,                0.49099,                 1.1118,                 0.9379,                0.96536,                0.97411,                0.83509,                0.69138,                0.45141,                 1.3212,             0.00070795,             0.00070795,             0.00070795
                     62,                0.51277,                0.46976,                 1.1034,                0.92492,                0.91706,                0.96444,                0.82759,                0.69394,                0.49639,                 1.3458,               0.000703,               0.000703,               0.000703
                     63,                 0.5316,                0.49167,                 1.1164,                0.91457,                0.95549,                0.97389,                 0.8256,                0.73712,                 0.4709,                 1.3732,             0.00069805,             0.00069805,             0.00069805
                     64,                0.53264,                0.48092,                 1.1277,                0.94775,                0.90247,                0.96807,                0.82883,                0.72718,                0.50676,                 1.3301,              0.0006931,              0.0006931,              0.0006931
                     65,                0.51411,                0.46757,                 1.1092,                0.85904,                 0.8546,                0.89526,                0.76799,                0.73528,                0.73484,                 1.3653,             0.00068815,             0.00068815,             0.00068815
                     66,                0.54447,                0.48894,                 1.1175,                0.93474,                0.92979,                 0.9668,                0.83058,                0.70992,                0.47265,                 1.3473,              0.0006832,              0.0006832,              0.0006832
                     67,                0.52818,                 0.4825,                 1.1049,                0.94108,                0.92375,                0.97031,                0.82355,                0.70883,                0.48288,                 1.3378,             0.00067825,             0.00067825,             0.00067825
                     68,                0.52451,                0.47632,                 1.1052,                  0.929,                0.92952,                0.95242,                0.79861,                0.71626,                0.51033,                 1.3473,              0.0006733,              0.0006733,              0.0006733
                     69,                 0.5107,                0.47627,                 1.1026,                0.95579,                0.92084,                0.97093,                0.84332,                0.67873,                0.45618,                 1.3067,             0.00066835,             0.00066835,             0.00066835
                     70,                0.51441,                0.46547,                 1.1088,                0.96942,                0.93255,                0.97887,                0.83888,                0.69471,                0.43806,                 1.3232,              0.0006634,              0.0006634,              0.0006634
                     71,                0.51953,                0.47088,                 1.1054,                0.95067,                0.93454,                0.96868,                0.83795,                0.69488,                0.48412,                 1.3229,             0.00065845,             0.00065845,             0.00065845
                     72,                0.51461,                0.46525,                  1.114,                 0.9431,                0.93585,                0.96983,                0.83956,                0.70087,                  0.474,                 1.3184,              0.0006535,              0.0006535,              0.0006535
                     73,                0.50951,                0.45109,                 1.0921,                0.94318,                0.94687,                0.97517,                0.83579,                0.70535,                0.47021,                  1.336,             0.00064855,             0.00064855,             0.00064855
                     74,                0.52306,                0.45542,                 1.1006,                0.95497,                0.94245,                 0.9715,                0.82907,                0.70297,                0.45632,                 1.3558,              0.0006436,              0.0006436,              0.0006436
                     75,                 0.5147,                 0.4417,                 1.0993,                0.96663,                0.95922,                0.98033,                0.83969,                 0.6965,                0.42808,                 1.3261,             0.00063865,             0.00063865,             0.00063865
                     76,                0.52231,                 0.4519,                 1.0936,                0.96973,                0.94742,                0.97779,                0.84367,                 0.7196,                0.42107,                 1.3466,              0.0006337,              0.0006337,              0.0006337
                     77,                0.52661,                0.45302,                 1.1089,                0.92653,                0.94311,                0.96598,                0.81131,                 0.7405,                0.48554,                 1.3619,             0.00062875,             0.00062875,             0.00062875
                     78,                0.49451,                0.40364,                 1.0868,                0.94499,                0.94296,                0.96975,                0.82783,                0.72114,                0.47434,                 1.3683,              0.0006238,              0.0006238,              0.0006238
                     79,                0.51825,                0.41898,                 1.1041,                0.94531,                0.94032,                0.96658,                0.83963,                0.69542,                0.44212,                 1.3239,             0.00061885,             0.00061885,             0.00061885
                     80,                0.50826,                0.41669,                 1.0882,                  0.935,                0.91618,                0.95745,                0.81309,                0.75596,                0.47128,                  1.416,              0.0006139,              0.0006139,              0.0006139
                     81,                0.48995,                0.43016,                 1.1043,                0.92012,                0.90618,                0.95344,                0.78816,                0.77008,                0.53663,                  1.405,             0.00060895,             0.00060895,             0.00060895
                     82,                0.49856,                0.42672,                 1.0851,                0.81229,                0.89871,                0.91703,                0.76836,                0.75256,                0.72248,                 1.3908,               0.000604,               0.000604,               0.000604
                     83,                0.49302,                0.42255,                  1.081,                0.91931,                 0.9219,                0.96287,                0.83317,                0.69373,                0.49096,                   1.32,             0.00059905,             0.00059905,             0.00059905
                     84,                0.47982,                0.41463,                 1.0851,                0.95565,                0.93641,                0.97415,                0.83665,                0.71534,                0.42878,                  1.341,              0.0005941,              0.0005941,              0.0005941
                     85,                0.50619,                0.44116,                 1.0765,                0.95351,                0.95141,                0.97234,                0.82557,                0.71414,                0.43371,                 1.3552,             0.00058915,             0.00058915,             0.00058915
                     86,                 0.4526,                0.40983,                 1.0775,                0.94709,                0.92706,                 0.9719,                0.84426,                0.66248,                0.42312,                 1.2965,              0.0005842,              0.0005842,              0.0005842
                     87,                0.48453,                0.41479,                 1.0901,                0.97508,                0.97367,                0.97548,                0.84497,                0.68663,                0.42029,                 1.3263,             0.00057925,             0.00057925,             0.00057925
                     88,                0.50457,                 0.4093,                 1.0888,                0.95393,                0.94792,                0.97488,                0.84857,                0.68018,                 0.4458,                 1.3062,              0.0005743,              0.0005743,              0.0005743
                     89,                0.49439,                0.41329,                 1.0849,                0.93547,                0.91546,                 0.9613,                0.83536,                0.71866,                0.48316,                 1.3303,             0.00056935,             0.00056935,             0.00056935
                     90,                0.48624,                0.40715,                 1.0784,                0.91357,                0.95515,                0.96868,                0.85253,                 0.6877,                0.44084,                 1.3121,              0.0005644,              0.0005644,              0.0005644
                     91,                0.47674,                0.40087,                 1.0707,                0.94776,                0.96048,                0.97038,                0.83759,                 0.7052,                0.44481,                 1.3465,             0.00055945,             0.00055945,             0.00055945
                     92,                0.45786,                0.39602,                 1.0661,                0.93487,                0.91614,                 0.9652,                0.83814,                0.68082,                0.44167,                 1.3085,              0.0005545,              0.0005545,              0.0005545
                     93,                0.49385,                0.38925,                 1.0787,                0.96665,                0.95667,                0.97595,                0.84583,                0.69706,                0.42954,                 1.3351,             0.00054955,             0.00054955,             0.00054955
                     94,                0.48227,                0.38139,                 1.0814,                0.96099,                0.94458,                0.97378,                 0.8556,                0.66637,                0.41101,                 1.2933,              0.0005446,              0.0005446,              0.0005446
                     95,                0.48348,                0.41138,                 1.0889,                0.94344,                0.93584,                0.97419,                0.84733,                0.67795,                0.43275,                 1.2955,             0.00053965,             0.00053965,             0.00053965
                     96,                0.46884,                0.39557,                 1.0734,                0.95426,                0.95416,                0.97054,                0.83536,                0.68382,                0.42106,                 1.3121,              0.0005347,              0.0005347,              0.0005347
                     97,                0.49261,                0.40022,                 1.0798,                0.98528,                0.96572,                0.97925,                0.84265,                0.70082,                 0.4046,                 1.3271,             0.00052975,             0.00052975,             0.00052975
                     98,                0.47431,                0.38611,                 1.0643,                0.97486,                0.95782,                0.98226,                0.84723,                0.70749,                0.41442,                 1.3426,              0.0005248,              0.0005248,              0.0005248
                     99,                0.47957,                0.39821,                 1.0902,                0.94623,                0.94462,                0.97308,                 0.8506,                0.69417,                0.41869,                 1.3451,             0.00051985,             0.00051985,             0.00051985
                    100,                0.46892,                0.38633,                 1.0703,                0.94856,                0.91989,                0.96884,                0.83193,                 0.7132,                0.44985,                 1.3464,              0.0005149,              0.0005149,              0.0005149
                    101,                0.47255,                0.38933,                 1.0706,                0.96625,                0.94449,                0.97544,                0.84697,                0.69377,                0.42086,                 1.3445,             0.00050995,             0.00050995,             0.00050995
                    102,                0.45388,                0.38121,                 1.0646,                0.95351,                0.94659,                0.97295,                0.84337,                0.68763,                0.39918,                 1.3183,               0.000505,               0.000505,               0.000505
                    103,                  0.471,                0.37419,                 1.0731,                0.95748,                0.95924,                 0.9783,                0.84595,                0.72113,                0.41316,                 1.3532,             0.00050005,             0.00050005,             0.00050005
                    104,                0.49431,                0.40085,                  1.085,                0.97166,                0.94042,                0.98032,                0.84751,                0.69794,                0.39614,                 1.3289,              0.0004951,              0.0004951,              0.0004951
                    105,                0.46937,                0.40135,                 1.0755,                0.95819,                0.93173,                0.97084,                0.84492,                 0.6806,                  0.421,                  1.316,             0.00049015,             0.00049015,             0.00049015
                    106,                0.44916,                0.36281,                 1.0523,                 0.9843,                0.94906,                0.97612,                0.85269,                 0.7006,                0.39954,                  1.332,              0.0004852,              0.0004852,              0.0004852
                    107,                 0.4523,                0.38519,                 1.0619,                0.95372,                0.94163,                0.97276,                0.85176,                0.71804,                 0.4199,                 1.3429,             0.00048025,             0.00048025,             0.00048025
                    108,                0.45512,                0.38739,                 1.0589,                0.92535,                0.95133,                0.96471,                0.83794,                0.69986,                0.42556,                 1.3294,              0.0004753,              0.0004753,              0.0004753
                    109,                 0.4548,                0.38507,                 1.0646,                0.94766,                0.94879,                0.97454,                0.85476,                0.70654,                0.38961,                 1.3404,             0.00047035,             0.00047035,             0.00047035
                    110,                 0.4564,                0.36785,                 1.0597,                0.93968,                0.95767,                0.97471,                 0.8516,                0.68876,                0.38184,                 1.3305,              0.0004654,              0.0004654,              0.0004654
                    111,                0.45375,                0.35618,                 1.0674,                0.94911,                0.96025,                0.97249,                0.84762,                0.70428,                0.42124,                 1.3528,             0.00046045,             0.00046045,             0.00046045
                    112,                0.44492,                0.35912,                 1.0553,                0.94234,                0.93857,                0.96514,                0.85379,                0.69678,                0.41985,                 1.3441,              0.0004555,              0.0004555,              0.0004555
                    113,                0.45519,                0.37156,                 1.0533,                0.95701,                 0.9076,                 0.9687,                0.85086,                0.69316,                0.42123,                 1.3174,             0.00045055,             0.00045055,             0.00045055
                    114,                0.47339,                0.38272,                 1.0663,                0.96988,                0.95277,                0.97617,                0.85369,                0.69238,                0.39251,                 1.3102,              0.0004456,              0.0004456,              0.0004456
                    115,                0.45956,                0.37569,                 1.0463,                0.93534,                0.90166,                0.96809,                0.84317,                0.69423,                0.43005,                 1.3325,             0.00044065,             0.00044065,             0.00044065
                    116,                0.46718,                0.35729,                 1.0648,                0.94187,                0.92941,                0.97114,                0.85244,                0.67698,                0.42042,                 1.3088,              0.0004357,              0.0004357,              0.0004357
                    117,                0.45261,                0.37808,                 1.0621,                 0.9373,                0.93719,                0.96762,                0.83029,                 0.7249,                 0.4582,                 1.3481,             0.00043075,             0.00043075,             0.00043075
                    118,                0.45133,                 0.3747,                 1.0586,                 0.9338,                0.95172,                0.97027,                0.84105,                0.72569,                0.42183,                 1.3834,              0.0004258,              0.0004258,              0.0004258
                    119,                 0.4488,                0.36521,                 1.0572,                0.96779,                0.94308,                0.97634,                 0.8515,                0.70145,                0.39737,                 1.3511,             0.00042085,             0.00042085,             0.00042085
                    120,                 0.4529,                0.36451,                  1.053,                0.97188,                0.94744,                0.97707,                0.84614,                 0.6908,                0.38663,                 1.3283,              0.0004159,              0.0004159,              0.0004159
                    121,                 0.4372,                0.35655,                 1.0524,                0.96579,                0.94735,                0.97354,                0.83714,                0.69585,                 0.4007,                 1.3287,             0.00041095,             0.00041095,             0.00041095
                    122,                 0.4216,                0.35309,                 1.0538,                0.95722,                0.96665,                0.97183,                0.84069,                0.67976,                 0.4127,                 1.3397,               0.000406,               0.000406,               0.000406
                    123,                0.45625,                0.35641,                 1.0555,                0.92438,                0.91755,                0.96672,                 0.8497,                0.67621,                0.44593,                 1.3371,             0.00040105,             0.00040105,             0.00040105
                    124,                0.45332,                0.35193,                 1.0645,                0.94845,                0.91711,                0.96017,                0.84741,                0.66397,                0.41618,                  1.318,              0.0003961,              0.0003961,              0.0003961
                    125,                 0.4381,                0.34782,                  1.062,                0.93003,                0.96169,                0.96771,                0.84964,                0.69103,                0.40243,                 1.3289,             0.00039115,             0.00039115,             0.00039115
                    126,                0.43593,                0.34334,                 1.0627,                0.93516,                0.95026,                0.96515,                0.85584,                0.64618,                0.39453,                  1.292,              0.0003862,              0.0003862,              0.0003862
                    127,                0.44287,                0.34533,                 1.0465,                0.97246,                0.95648,                0.97787,                0.86966,                0.67323,                0.37139,                 1.3062,             0.00038125,             0.00038125,             0.00038125
                    128,                0.43263,                0.35385,                 1.0493,                0.97879,                0.94394,                0.97738,                0.86629,                0.66349,                 0.3698,                 1.3003,              0.0003763,              0.0003763,              0.0003763
                    129,                0.43555,                0.32936,                 1.0483,                0.94304,                0.94587,                0.97556,                0.86765,                0.65719,                0.39845,                 1.3073,             0.00037135,             0.00037135,             0.00037135
                    130,                0.42937,                0.34904,                 1.0465,                0.94395,                0.93351,                0.97185,                0.85604,                 0.6759,                0.39621,                 1.3172,              0.0003664,              0.0003664,              0.0003664
                    131,                0.44926,                0.35635,                  1.046,                0.95191,                0.94667,                0.97378,                0.85249,                0.69432,                0.39661,                 1.3401,             0.00036145,             0.00036145,             0.00036145
                    132,                 0.4153,                0.33142,                 1.0511,                0.96572,                 0.9174,                0.97515,                0.86254,                0.67773,                0.41428,                 1.3394,              0.0003565,              0.0003565,              0.0003565
                    133,                0.45078,                0.34289,                 1.0769,                0.95066,                0.94211,                0.97162,                0.85206,                 0.6757,                0.40334,                 1.3456,             0.00035155,             0.00035155,             0.00035155
                    134,                 0.4256,                0.33865,                 1.0493,                0.95517,                0.94492,                 0.9707,                0.84946,                 0.6719,                0.40857,                 1.3091,              0.0003466,              0.0003466,              0.0003466
                    135,                  0.425,                0.33909,                 1.0515,                0.95601,                0.96104,                0.98024,                0.86107,                0.67222,                0.37238,                 1.3139,             0.00034165,             0.00034165,             0.00034165
                    136,                0.43064,                0.32348,                 1.0484,                 0.9773,                0.92937,                0.97764,                0.85597,                0.68164,                0.37867,                 1.3317,              0.0003367,              0.0003367,              0.0003367
                    137,                0.42164,                0.33287,                  1.044,                0.94762,                0.95929,                0.97773,                0.87014,                0.66498,                0.37895,                 1.3039,             0.00033175,             0.00033175,             0.00033175
                    138,                0.42769,                0.33906,                  1.046,                0.97838,                0.94568,                0.97864,                0.86087,                0.67434,                0.36835,                 1.3275,              0.0003268,              0.0003268,              0.0003268
                    139,                0.41882,                0.32811,                 1.0311,                0.96992,                0.96769,                0.97736,                0.85692,                0.68628,                0.37038,                  1.344,             0.00032185,             0.00032185,             0.00032185
                    140,                0.42705,                0.32678,                 1.0489,                0.97419,                0.92948,                0.97087,                0.85319,                0.67301,                0.39159,                 1.3211,              0.0003169,              0.0003169,              0.0003169
                    141,                0.41919,                 0.3296,                 1.0434,                0.97527,                0.94151,                0.97003,                0.85488,                0.66681,                0.38105,                 1.3183,             0.00031195,             0.00031195,             0.00031195
                    142,                0.42081,                0.32031,                 1.0421,                0.96265,                0.94344,                 0.9666,                0.85314,                0.67038,                0.39427,                 1.3037,               0.000307,               0.000307,               0.000307
                    143,                0.43979,                0.34873,                  1.046,                0.97369,                0.94679,                0.97322,                0.85705,                0.66519,                0.38251,                 1.3017,             0.00030205,             0.00030205,             0.00030205
                    144,                0.41441,                0.33224,                 1.0243,                0.95001,                0.94255,                0.97223,                0.85013,                0.68391,                0.37786,                 1.3421,              0.0002971,              0.0002971,              0.0002971
                    145,                0.40954,                0.31988,                 1.0427,                 0.9539,                0.94086,                0.97056,                0.85568,                0.67006,                0.38557,                 1.3197,             0.00029215,             0.00029215,             0.00029215
                    146,                0.41201,                  0.325,                 1.0347,                0.97713,                0.94402,                0.97276,                0.85645,                0.68328,                0.38915,                 1.3226,              0.0002872,              0.0002872,              0.0002872
                    147,                0.40722,                0.30701,                  1.034,                0.97408,                0.96042,                0.97197,                0.86227,                0.67416,                0.37782,                 1.3283,             0.00028225,             0.00028225,             0.00028225
                    148,                 0.4102,                0.31599,                 1.0337,                0.96577,                0.94782,                0.96941,                0.85209,                0.68429,                0.39272,                 1.3484,              0.0002773,              0.0002773,              0.0002773
                    149,                 0.4108,                0.31686,                 1.0371,                0.96155,                0.94546,                0.97469,                0.85425,                0.68951,                0.40879,                 1.3507,             0.00027235,             0.00027235,             0.00027235
                    150,                0.42276,                0.31676,                 1.0275,                0.96747,                0.94279,                0.97243,                0.86064,                0.66172,                0.40696,                 1.3041,              0.0002674,              0.0002674,              0.0002674
                    151,                0.41644,                0.31739,                 1.0356,                0.94906,                0.92573,                0.97392,                 0.8571,                0.65917,                0.42505,                  1.318,             0.00026245,             0.00026245,             0.00026245
                    152,                0.40259,                0.30872,                 1.0271,                0.96319,                0.95045,                0.97942,                0.85689,                0.68278,                0.39312,                 1.3432,              0.0002575,              0.0002575,              0.0002575
                    153,                0.41008,                0.32192,                 1.0319,                0.96189,                0.95046,                0.97881,                0.85657,                0.67663,                0.38886,                 1.3342,             0.00025255,             0.00025255,             0.00025255
                    154,                0.40909,                0.31145,                 1.0322,                0.95621,                0.95076,                0.97694,                0.85634,                0.69423,                0.38191,                 1.3534,              0.0002476,              0.0002476,              0.0002476
                    155,                0.40687,                0.30128,                 1.0316,                 0.9675,                0.95784,                0.97941,                0.86435,                0.68886,                0.37629,                 1.3366,             0.00024265,             0.00024265,             0.00024265
                    156,                0.40528,                0.31122,                 1.0289,                0.96826,                0.94121,                0.97589,                0.86136,                0.67978,                0.37706,                 1.3227,              0.0002377,              0.0002377,              0.0002377
